partition,path,class,machine,interpreter,soname,needed
vendor,/vendor/bin/hw/android.hardware.drm@1.4-service-lazy.clearkey,ELF32,ARM,/system/bin/linker,,android.hardware.drm@1.0.so;android.hardware.drm@1.1.so;android.hardware.drm@1.2.so;android.hardware.drm@1.3.so;android.hardware.drm@1.4.so;libbase.so;libbinder.so;libcrypto.so;libhidlbase.so;libhidlmemory.so;liblog.so;libprotobuf-cpp-lite-3.9.1.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/hw/android.hardware.drm@1.4-service-lazy.widevine,ELF32,ARM,/system/bin/linker,,android.hardware.drm@1.0.so;android.hardware.drm@1.1.so;android.hardware.drm@1.2.so;android.hardware.drm@1.3.so;libbase.so;libhidlbase.so;liblog.so;libutils.so;libbinder.so;android.hardware.drm@1.4.so;libwvhidl.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/hw/android.hardware.gatekeeper@1.0-service-aw,ELF32,ARM,/system/bin/linker,,android.hardware.gatekeeper@1.0.so;libbase.so;libhardware.so;libhidlbase.so;libcrypto.so;libgatekeeper.so;libutils.so;liblog.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/hw/android.hardware.graphics.allocator@2.0-service,ELF32,ARM,/system/bin/linker,,android.hardware.graphics.allocator@2.0.so;libhidlbase.so;liblog.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/hw/android.hardware.graphics.composer@2.2-service,ELF32,ARM,/system/bin/linker,,android.hardware.graphics.composer@2.1.so;android.hardware.graphics.composer@2.2.so;android.hardware.graphics.composer@2.1-resources.so;android.hardware.graphics.composer@2.2-resources.so;libbase.so;libbinder.so;libcutils.so;libfmq.so;libhardware.so;libhidlbase.so;libhwc2on1adapter.so;libhwc2onfbadapter.so;liblog.so;libsync.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/hw/android.hardware.health@2.1-service,ELF32,ARM,/system/bin/linker,,libbase.so;libcutils.so;libhidlbase.so;liblog.so;libutils.so;android.hardware.health@2.1.so;android.hardware.health@2.0.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/hw/android.hardware.lights-service,ELF32,ARM,/system/bin/linker,,libbase.so;libbinder_ndk.so;liblog.so;libhardware.so;android.hardware.light-V1-ndk_platform.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/hw/android.hardware.media.omx@1.0-service,ELF32,ARM,/system/bin/linker,,libbinder.so;libutils.so;liblog.so;libbase.so;libavservices_minijail.so;libcutils.so;libhidlbase.so;libstagefright_omx.so;libstagefright_xmlparser.so;android.hardware.media.omx@1.0.so;android.hidl.memory@1.0.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/hw/android.hardware.power-service-aw,ELF32,ARM,/system/bin/linker,,libbase.so;liblog.so;libutils.so;libcutils.so;libbinder_ndk.so;android.hardware.power-V1-ndk_platform.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/hw/android.hardware.rebootescrow-service.default,ELF32,ARM,/system/bin/linker,,libbase.so;libbinder_ndk.so;android.hardware.rebootescrow-V1-ndk_platform.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/hw/android.hardware.security.keymint-service,ELF32,ARM,/system/bin/linker,,android.hardware.security.keymint-V1-ndk_platform.so;android.hardware.security.sharedsecret-V1-ndk_platform.so;android.hardware.security.secureclock-V1-ndk_platform.so;libbase.so;libbinder_ndk.so;libcppbor_external.so;libcrypto.so;libkeymaster_portable.so;libkeymint.so;liblog.so;libpuresoftkeymasterdevice.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/hw/android.hardware.tv.cec@1.0-service,ELF32,ARM,/system/bin/linker,,liblog.so;libcutils.so;libbase.so;libutils.so;libhardware_legacy.so;libhardware.so;libhidlbase.so;android.hardware.tv.cec@1.0.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/hw/android.hardware.usb@1.0-service.aw,ELF32,ARM,/system/bin/linker,,libcutils.so;libhidlbase.so;liblog.so;libutils.so;libhardware.so;android.hardware.usb@1.0.so;libbase.so;android.hardware.usb.gadget@1.0.so;android.hardware.usb.gadget@1.1.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/hw/android.hardware.wifi@1.0-service-lazy,ELF32,ARM,/system/bin/linker,,libbase.so;libcutils.so;libhidlbase.so;liblog.so;libnl.so;libutils.so;libwifi-hal.so;libwifi-system-iface.so;libxml2.so;android.hardware.wifi@1.0.so;android.hardware.wifi@1.1.so;android.hardware.wifi@1.2.so;android.hardware.wifi@1.3.so;android.hardware.wifi@1.4.so;android.hardware.wifi@1.5.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/hw/hostapd,ELF32,ARM,/system/bin/linker,,libcutils.so;liblog.so;libcrypto.so;libssl.so;libnl.so;android.hardware.wifi.hostapd@1.0.so;android.hardware.wifi.hostapd@1.1.so;android.hardware.wifi.hostapd@1.2.so;android.hardware.wifi.hostapd@1.3.so;libbase.so;libhidlbase.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/hw/null,ELF32,ARM,/system/bin/linker,,libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/hw/radio_monitor,ELF32,ARM,/system/bin/linker,,liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/hw/rild,ELF32,ARM,/system/bin/linker,,libcutils.so;liblog.so;libril.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/hw/tee_supplicant,ELF32,ARM,/system/bin/linker,,libcutils.so;libutils.so;liblog.so;libteec.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/hw/wireless_hwinfo,ELF32,ARM,/system/bin/linker,,libcutils.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/hw/wpa_supplicant,ELF32,ARM,/system/bin/linker,,libcutils.so;liblog.so;libcrypto.so;libssl.so;libkeystore-wifi-hidl.so;libkeystore-engine-wifi-hidl.so;libnl.so;android.hardware.wifi.supplicant@1.0.so;android.hardware.wifi.supplicant@1.1.so;android.hardware.wifi.supplicant@1.2.so;android.hardware.wifi.supplicant@1.3.so;android.hardware.wifi.supplicant@1.4.so;libhidlbase.so;libutils.so;libbase.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/hwcdebug,ELF32,ARM,/system/bin/linker,,libutils.so;libcutils.so;liblog.so;libbinder.so;libhidlbase.so;vendor.display.config@1.0.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/logwrapper,ELF32,ARM,/system/bin/linker,,libcutils.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/memtester,ELF32,ARM,,,
vendor,/vendor/bin/mtop,ELF32,ARM,/system/bin/linker,,libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/parsedispconfig,ELF32,ARM,/system/bin/linker,,libhwc_config.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/pppd_vendor,ELF32,ARM,/system/bin/linker,,libcutils.so;liblog.so;libcrypto.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/pqd,ELF32,ARM,/system/bin/linker,,libutils.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/sh,ELF32,ARM,/system/bin/linker,,libc.so
vendor,/vendor/bin/slabinfo,ELF32,ARM,/system/bin/linker,,libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/toolbox,ELF32,ARM,/system/bin/linker,,libbase.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/toybox_vendor,ELF32,ARM,/system/bin/linker,,libcrypto.so;libz.so;liblog.so;libprocessgroup.so;libselinux.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/uart-bridge,ELF32,ARM,/system/bin/linker,,libcutils.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/usb_modeswitch,ELF32,ARM,,,
vendor,/vendor/bin/vndservice,ELF32,ARM,/system/bin/linker,,libcutils.so;libutils.so;libbinder.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/vndservicemanager,ELF32,ARM,/system/bin/linker,,libbase.so;libbinder.so;libcutils.so;liblog.so;libutils.so;libselinux.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/vohci,ELF32,ARM,/system/bin/linker,,libtinyalsa.so;libcutils.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/framework/oat/arm/vendor_am.odex,ELF32,ARM,,javalib.odex,
vendor,/vendor/lib/android.hardware.audio.common-util.so,ELF32,ARM,,android.hardware.audio.common-util.so,liblog.so;libutils.so;libhidlbase.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.audio.common@7.0-enums.so,ELF32,ARM,,android.hardware.audio.common@7.0-enums.so,libbase.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.audio.common@7.0-util.so,ELF32,ARM,,android.hardware.audio.common@7.0-util.so,liblog.so;libutils.so;libhidlbase.so;android.hardware.audio.common-util.so;android.hardware.audio.common@7.0.so;android.hardware.audio.common@7.0-enums.so;libbase.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.audio.common@7.0.so,ELF32,ARM,,android.hardware.audio.common@7.0.so,android.hidl.safe_union@1.0.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.audio.effect@7.0-util.so,ELF32,ARM,,android.hardware.audio.effect@7.0-util.so,liblog.so;libutils.so;libhidlbase.so;android.hardware.audio.common-util.so;android.hardware.audio.common@7.0.so;android.hardware.audio.common@7.0-util.so;android.hardware.audio.effect@7.0.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.audio.effect@7.0.so,ELF32,ARM,,android.hardware.audio.effect@7.0.so,android.hardware.audio.common@7.0.so;android.hidl.safe_union@1.0.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.audio@7.0-util.so,ELF32,ARM,,android.hardware.audio@7.0-util.so,liblog.so;libutils.so;libhidlbase.so;android.hardware.audio.common-util.so;android.hardware.audio.common@7.0.so;android.hardware.audio.common@7.0-enums.so;android.hardware.audio.common@7.0-util.so;android.hardware.audio@7.0.so;libbase.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.audio@7.0.so,ELF32,ARM,,android.hardware.audio@7.0.so,android.hardware.audio.common@7.0.so;android.hardware.audio.effect@7.0.so;android.hidl.safe_union@1.0.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.bluetooth@1.0.so,ELF32,ARM,,android.hardware.bluetooth@1.0.so,libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.boot@1.0.so,ELF32,ARM,,android.hardware.boot@1.0.so,libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.boot@1.1.so,ELF32,ARM,,android.hardware.boot@1.1.so,android.hardware.boot@1.0.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.boot@1.2.so,ELF32,ARM,,android.hardware.boot@1.2.so,android.hardware.boot@1.0.so;android.hardware.boot@1.1.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.camera.common@1.0.so,ELF32,ARM,,android.hardware.camera.common@1.0.so,libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.camera.device@1.0.so,ELF32,ARM,,android.hardware.camera.device@1.0.so,android.hardware.camera.common@1.0.so;android.hardware.graphics.common@1.0.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.camera.device@3.2.so,ELF32,ARM,,android.hardware.camera.device@3.2.so,android.hardware.camera.common@1.0.so;android.hardware.graphics.common@1.0.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.camera.device@3.3.so,ELF32,ARM,,android.hardware.camera.device@3.3.so,android.hardware.camera.common@1.0.so;android.hardware.camera.device@3.2.so;android.hardware.graphics.common@1.0.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.camera.device@3.4.so,ELF32,ARM,,android.hardware.camera.device@3.4.so,android.hardware.camera.common@1.0.so;android.hardware.camera.device@3.2.so;android.hardware.camera.device@3.3.so;android.hardware.graphics.common@1.0.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.camera.device@3.5.so,ELF32,ARM,,android.hardware.camera.device@3.5.so,android.hardware.camera.common@1.0.so;android.hardware.camera.device@3.2.so;android.hardware.camera.device@3.3.so;android.hardware.camera.device@3.4.so;android.hardware.graphics.common@1.0.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.camera.device@3.6.so,ELF32,ARM,,android.hardware.camera.device@3.6.so,android.hardware.camera.common@1.0.so;android.hardware.camera.device@3.2.so;android.hardware.camera.device@3.3.so;android.hardware.camera.device@3.4.so;android.hardware.camera.device@3.5.so;android.hardware.graphics.common@1.0.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.camera.provider@2.4-external.so,ELF32,ARM,,android.hardware.camera.provider@2.4-external.so,android.hardware.camera.common@1.0.so;android.hardware.camera.device@1.0.so;android.hardware.camera.device@3.2.so;android.hardware.camera.device@3.3.so;android.hardware.camera.device@3.4.so;android.hardware.camera.device@3.5.so;android.hardware.camera.device@3.6.so;android.hardware.camera.provider@2.4.so;android.hardware.graphics.mapper@2.0.so;android.hardware.graphics.mapper@3.0.so;android.hardware.graphics.mapper@4.0.so;android.hidl.allocator@1.0.so;android.hidl.memory@1.0.so;camera.device@3.3-impl.so;camera.device@3.4-external-impl.so;camera.device@3.4-impl.so;camera.device@3.5-external-impl.so;camera.device@3.5-impl.so;camera.device@3.6-external-impl.so;libcamera_metadata.so;libcutils.so;libhardware.so;libhidlbase.so;liblog.so;libtinyxml2.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.camera.provider@2.4-legacy.so,ELF32,ARM,,android.hardware.camera.provider@2.4-legacy.so,android.hardware.camera.common@1.0.so;android.hardware.camera.device@1.0.so;android.hardware.camera.device@3.2.so;android.hardware.camera.device@3.3.so;android.hardware.camera.device@3.4.so;android.hardware.camera.device@3.5.so;android.hardware.camera.provider@2.4.so;android.hardware.graphics.mapper@2.0.so;android.hardware.graphics.mapper@3.0.so;android.hardware.graphics.mapper@4.0.so;android.hidl.allocator@1.0.so;android.hidl.memory@1.0.so;camera.device@1.0-impl.so;camera.device@3.2-impl.so;camera.device@3.3-impl.so;camera.device@3.4-impl.so;camera.device@3.5-impl.so;libcamera_metadata.so;libcutils.so;libhardware.so;libhidlbase.so;liblog.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.camera.provider@2.4.so,ELF32,ARM,,android.hardware.camera.provider@2.4.so,android.hardware.camera.common@1.0.so;android.hardware.camera.device@1.0.so;android.hardware.camera.device@3.2.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.cas.native@1.0.so,ELF32,ARM,,android.hardware.cas.native@1.0.so,android.hardware.cas@1.0.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.cas@1.0.so,ELF32,ARM,,android.hardware.cas@1.0.so,libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.cas@1.1.so,ELF32,ARM,,android.hardware.cas@1.1.so,android.hardware.cas@1.0.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.cas@1.2.so,ELF32,ARM,,android.hardware.cas@1.2.so,android.hardware.cas@1.0.so;android.hardware.cas@1.1.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.drm@1.0.so,ELF32,ARM,,android.hardware.drm@1.0.so,libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.drm@1.1.so,ELF32,ARM,,android.hardware.drm@1.1.so,android.hardware.drm@1.0.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.drm@1.2.so,ELF32,ARM,,android.hardware.drm@1.2.so,android.hardware.drm@1.0.so;android.hardware.drm@1.1.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.drm@1.3.so,ELF32,ARM,,android.hardware.drm@1.3.so,android.hardware.drm@1.0.so;android.hardware.drm@1.1.so;android.hardware.drm@1.2.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.drm@1.4.so,ELF32,ARM,,android.hardware.drm@1.4.so,android.hardware.drm@1.0.so;android.hardware.drm@1.1.so;android.hardware.drm@1.2.so;android.hardware.drm@1.3.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.gatekeeper@1.0.so,ELF32,ARM,,android.hardware.gatekeeper@1.0.so,libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.graphics.composer@2.1-resources.so,ELF32,ARM,,android.hardware.graphics.composer@2.1-resources.so,android.hardware.graphics.composer@2.1.so;android.hardware.graphics.mapper@2.0.so;android.hardware.graphics.mapper@3.0.so;android.hardware.graphics.mapper@4.0.so;libcutils.so;libhardware.so;libhidlbase.so;liblog.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.graphics.composer@2.1.so,ELF32,ARM,,android.hardware.graphics.composer@2.1.so,android.hardware.graphics.common@1.0.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.graphics.composer@2.2-resources.so,ELF32,ARM,,android.hardware.graphics.composer@2.2-resources.so,android.hardware.graphics.composer@2.1-resources.so;android.hardware.graphics.composer@2.2.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.graphics.composer@2.2.so,ELF32,ARM,,android.hardware.graphics.composer@2.2.so,android.hardware.graphics.common@1.0.so;android.hardware.graphics.common@1.1.so;android.hardware.graphics.composer@2.1.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.health@1.0.so,ELF32,ARM,,android.hardware.health@1.0.so,libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.health@2.0.so,ELF32,ARM,,android.hardware.health@2.0.so,android.hardware.health@1.0.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.health@2.1.so,ELF32,ARM,,android.hardware.health@2.1.so,android.hardware.health@1.0.so;android.hardware.health@2.0.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.power-V1-ndk_platform.so,ELF32,ARM,,android.hardware.power-V1-ndk_platform.so,libbinder_ndk.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.radio.config@1.0.so,ELF32,ARM,,android.hardware.radio.config@1.0.so,android.hardware.radio@1.0.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.radio.config@1.1.so,ELF32,ARM,,android.hardware.radio.config@1.1.so,android.hardware.radio.config@1.0.so;android.hardware.radio@1.0.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.radio.config@1.2.so,ELF32,ARM,,android.hardware.radio.config@1.2.so,android.hardware.radio.config@1.0.so;android.hardware.radio.config@1.1.so;android.hardware.radio@1.0.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.radio.config@1.3.so,ELF32,ARM,,android.hardware.radio.config@1.3.so,android.hardware.radio.config@1.0.so;android.hardware.radio.config@1.1.so;android.hardware.radio.config@1.2.so;android.hardware.radio@1.0.so;android.hardware.radio@1.6.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.radio.deprecated@1.0.so,ELF32,ARM,,android.hardware.radio.deprecated@1.0.so,android.hardware.radio@1.0.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.radio@1.0.so,ELF32,ARM,,android.hardware.radio@1.0.so,libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.radio@1.1.so,ELF32,ARM,,android.hardware.radio@1.1.so,android.hardware.radio@1.0.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.radio@1.2.so,ELF32,ARM,,android.hardware.radio@1.2.so,android.hardware.radio@1.0.so;android.hardware.radio@1.1.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/lib/android.hardware.radio@1.3.so,ELF32,ARM,,android.hardware.radio@1.3.so,android.hardware.radio@1.0.so;android.hardware.radio@1.1.so;android.hardware.radio@1.2.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
